data,horario,tbs,umidade,globo,itgu, itu, orvalho
2021-03-04,02:00:00,22.91,104.01,22,71.9818803581499,73.57,23.5607787726385
2021-03-04,02:10:00,22.85,104.08,22,71.9641916709182,73.47,23.5116435303282
2021-03-04,02:20:00,22.76,104.12,22,71.9339231386445,73.3,23.4275642740126
2021-03-04,02:30:00,22.7,104.34,22,71.924805940918,73.22,23.4022387247723
2021-03-04,02:40:00,22.62,104.53,22,71.9067027158402,73.08,23.351951988445
2021-03-04,02:50:00,22.52,104.65,22,71.8773421500536,72.91,23.27039486126
2021-03-04,03:00:00,22.53,104.89,22,71.894619074298,72.95,23.3183863174945
2021-03-04,03:10:00,22.56,105.03,22,71.9134387887596,73.02,23.3706633021101
2021-03-04,03:20:00,22.53,104.87,22,71.8934820741074,72.95,23.3152279836316
2021-03-04,03:30:00,22.5,104.87,22,71.8826181172014,72.89,23.2850503255596
2021-03-04,03:40:00,22.41,104.92,22,71.8528658590723,72.73,23.2024051640898
2021-03-04,03:50:00,22.34,105.07,21.5,71.3360223043044,72.6,23.1556175119566
2021-03-04,04:00:00,22.35,105.59,21.5,71.3690558644004,72.66,23.2473774011123
2021-03-04,04:10:00,22.43,105.76,21.5,71.4076445462153,72.84,23.3545681839314
2021-03-04,04:20:00,22.52,105.64,22,71.9334955337458,72.99,23.4263764826271
2021-03-04,04:30:00,22.44,105.5,22,71.8965905810098,72.84,23.3238627250272
2021-03-04,04:40:00,22.66,105.83,22,71.9949757761733,73.26,23.5971549338147
2021-03-04,04:50:00,22.71,105.79,22,72.0108434275657,73.36,23.6412317432381
2021-03-04,05:00:00,22.85,105.4,22.5,72.5395040170104,73.58,23.7208444916956
2021-03-04,05:10:00,22.93,105.38,22.5,72.5673574011042,73.72,23.7982150030673
2021-03-04,05:20:00,22.93,105.18,22.5,72.55599095933,73.7,23.7666415536944
2021-03-04,05:30:00,22.85,105.02,22,72.0179082238016,73.55,23.6608561772266
2021-03-04,05:40:00,22.77,104.98,22,71.9866564810994,73.39,23.5740457808317
2021-03-04,05:50:00,22.95,104.98,22,72.0518492331879,73.73,23.7551367588552
2021-03-04,06:00:00,23.58,104.73,22.5,72.7656975283477,74.88,24.3491598009659
2021-03-04,06:10:00,24.58,103.14,23.5,74.035253792085,76.56,25.097927200236
2021-03-04,06:20:00,26.01,98.86,25.5,76.2938986580498,78.68,25.8163851612495
2021-03-04,06:30:00,27.43,89.44,27,77.6934709899146,80.02,25.5374194164295
2021-03-04,06:40:00,28.1,83.53,28.5,79.0166144073738,80.35,25.0461511315939
2021-03-04,06:50:00,28.3,81.66,29,79.450238088198,80.43,24.8617724672167
2021-03-04,07:00:00,28.44,78.42,29.5,79.7555383403469,80.2,24.3209398342971
2021-03-04,07:10:00,27.9,79.05,29,79.1148919020992,79.44,23.9302552836089
2021-03-04,07:20:00,28.91,75.13,30.5,80.661975887413,80.48,24.0610441317028
2021-03-04,07:30:00,30.44,68.27,32.5,82.6162638004148,81.76,23.9340661122634
2021-03-04,07:40:00,30,68.9,32,82.0201870306197,81.2,23.6671861961658
2021-03-04,07:50:00,30.64,65.84,31.5,81.4679596275638,81.67,23.5221100765662
2021-03-04,08:00:00,29.97,67.47,31.5,81.3846925798102,80.95,23.2908127216951
2021-03-04,08:10:00,30.42,65.08,31,80.8236504382396,81.24,23.1212512173323
2021-03-04,08:20:00,31.85,58.29,33,82.6530877207806,82.14,22.6474658910572
2021-03-04,08:30:00,32.15,55.96,35,84.5120690654418,82.15,22.2557474040051
2021-03-04,08:40:00,32.61,55.37,35,84.6031103648795,82.67,22.508639902443
2021-03-04,08:50:00,33.75,49.15,37.5,86.7773434364407,83.03,21.6037317678909
2021-03-04,09:00:00,32.7,52.36,37.5,86.8028647940122,82.25,21.6746244278117
2021-03-04,09:10:00,34.94,45.96,39,88.2723124764851,83.93,21.5897568791252
2021-03-04,09:20:00,34.89,42.98,40,88.8632269455347,83.26,20.4534081820409
2021-03-04,09:30:00,35.22,40.75,41.5,90.1594387171233,83.21,19.8873297697868
2021-03-04,09:40:00,35.73,38.17,41.5,89.9435555588115,83.29,19.2876543300319
2021-03-04,09:50:00,35.23,39.94,40.5,89.0461406635141,83.05,19.5726129542058
2021-03-04,10:00:00,34.88,38.89,40.5,88.7801186289623,82.42,18.8336628582285
2021-03-04,10:10:00,34.97,39.67,40,88.4235440480864,82.69,19.23206680024
2021-03-04,10:20:00,35.55,39.45,39.5,88.0770865780628,83.34,19.6585738279523
2021-03-04,10:30:00,36.6,36.88,41.5,90.0212637470714,84.04,19.5035104085316
2021-03-04,10:40:00,36.81,36.82,40,88.5784547347849,84.26,19.6623742632915
2021-03-04,10:50:00,34.33,42.55,38,86.6235972204888,82.48,19.7877700569133
2021-03-04,11:00:00,34.62,40.55,37,85.438104026205,82.44,19.2725111839027
2021-03-04,11:10:00,35.14,39.66,38,86.4765502096757,82.89,19.3793061379881
2021-03-04,11:20:00,34.81,39.74,38,86.382461051616,82.51,19.1179473655999
2021-03-04,11:30:00,33.42,46.25,36.5,85.3129283082556,82.05,20.3136897451545
2021-03-04,11:40:00,33.56,45.61,35.5,84.2774326646913,82.11,20.2150907352535
2021-03-04,11:50:00,35.59,40.2,38.5,87.1992732760816,83.55,19.9979813224488
2021-03-04,12:00:00,34.92,41.23,38.5,87.1309527966669,82.94,19.8082022129635
2021-03-04,12:10:00,35.25,40.81,38.5,87.1776318941865,83.26,19.9378663727403
2021-03-04,12:20:00,35.09,41,38.5,87.1531695879812,83.1,19.8699155221701
2021-03-04,12:30:00,35.29,39.48,38,86.4982571616893,83.04,19.4396032269148
2021-03-04,12:40:00,37.96,33.88,41.5,89.9592815795437,84.94,19.3313377209547
2021-03-04,12:50:00,38.3,32.42,45,93.3112538994199,84.98,18.9201497206108
2021-03-04,13:00:00,36.74,35.26,43,91.3059392635177,83.84,18.9053868431047
2021-03-04,13:10:00,40.11,30.91,42,90.5983645967543,86.64,19.7176794354286
2021-03-04,13:20:00,39.47,31.08,44,92.431625831186,85.97,19.254516197739
2021-03-04,13:30:00,41.5,27.06,46,94.2565661376696,87.17,18.7682392713044
2021-03-04,13:40:00,37.41,35.35,41.5,90.0321049468604,84.64,19.5336248523899
2021-03-04,13:50:00,37.82,33.83,41,89.4068055127999,84.77,19.1855708688885
2021-03-04,14:00:00,38.77,33.03,41,89.5658924783506,85.66,19.6274791065295
2021-03-04,14:10:00,37.1,36.64,39.5,88.1419766249882,84.56,19.8388239583005
2021-03-04,14:20:00,36.19,37.37,37.5,85.967459418278,83.66,19.3540539396612
2021-03-04,14:30:00,35.97,37.62,39.5,87.9360582467817,83.45,19.2668284632826
2021-03-04,14:40:00,38.39,33.71,40.5,89.0650471390617,85.39,19.625130941838
2021-03-04,14:50:00,40.6,29.71,43,91.5203215115124,86.88,19.5008930875345
2021-03-04,15:00:00,37.7,34.53,41.5,89.9875557768292,84.78,19.4098771578589
2021-03-04,15:10:00,37.73,34.63,41,89.5137409476653,84.84,19.4826137435148
2021-03-04,15:20:00,34.2,42.38,37,85.5583601469709,82.29,19.606555963808
2021-03-04,15:30:00,33.7,43.63,34,82.5650433697505,81.91,19.6251204715293
2021-03-04,15:40:00,33.13,45.99,34,82.6854052606835,81.64,19.9594590574541
2021-03-04,15:50:00,32.7,47.25,33.5,82.2019214494762,81.32,20.0053373596562
2021-03-04,16:00:00,32.56,47.48,33.5,82.1842729112103,81.19,19.9563136422508
2021-03-04,16:10:00,31.45,50.19,32.5,81.1415933409966,80.23,19.8377592805461
2021-03-04,16:20:00,30.67,52.75,31,79.6722458565439,79.62,19.9229051570663
2021-03-04,16:30:00,30.68,52.56,31.5,80.1546018397657,79.6,19.8738939993492
2021-03-04,16:40:00,30.45,52.85,32.5,81.1101317720711,79.33,19.7503660335308
2021-03-04,16:50:00,30,53.13,31.5,79.9911304886735,78.78,19.4198069129819
2021-03-04,17:00:00,29.58,52.96,30,78.3329179578648,78.19,18.9803276607355
2021-03-04,17:10:00,29.34,52.84,29.5,77.7400386161104,77.86,18.7223294891955
2021-03-04,17:20:00,28.89,53.34,29,77.1445055305395,77.33,18.4569598070543
2021-03-04,17:30:00,28.46,54.22,28.5,76.5951924718898,76.88,18.3199790885828
2021-03-04,17:40:00,28.09,55.9,28,76.1467944585629,76.6,18.4633179404526
2021-03-04,17:50:00,27.63,58.32,27.5,75.7361349846319,76.29,18.7114860684218
2021-03-04,18:00:00,27.28,60.24,27,75.3047100395218,76.05,18.9019723320051
2021-03-04,18:10:00,26.98,62.73,26.5,74.9369315718257,75.94,19.2692543661826
2021-03-04,18:20:00,26.67,65.98,26,74.623952620172,75.89,19.7887572782555
2021-03-04,18:30:00,26.39,68.23,26,74.7229092214121,75.75,20.0636367261448
2021-03-04,18:40:00,26.15,71.9,25.5,74.4457677294468,75.81,20.6826881373523
2021-03-04,18:50:00,25.94,75.13,25.5,74.6303634429903,75.86,21.1954540083063
2021-03-04,19:00:00,25.76,78.14,25,74.2985854724233,75.92,21.6627374233979
2021-03-04,19:10:00,25.53,79.33,25,74.3072244838393,75.69,21.6867346773313
2021-03-04,19:20:00,25.37,80.02,25,74.3022340779506,75.51,21.6728724387518
2021-03-04,19:30:00,25.23,81.08,24.5,73.8306941948111,75.4,21.7519283189197
2021-03-04,19:40:00,25.08,81.68,24.5,73.8215018563094,75.22,21.7263940453038
2021-03-04,19:50:00,25,82.83,24.5,73.8758093751231,75.2,21.8772482642307
2021-03-04,20:00:00,24.87,83.69,24.5,73.8909968282104,75.08,21.9194356339178
2021-03-04,20:10:00,24.77,84.15,24,73.3881129390575,74.97,21.9114248307151
2021-03-04,20:20:00,24.65,84.6,24,73.3772775295665,74.82,21.881326471018
2021-03-04,20:30:00,24.58,85.11,24,73.3880414647731,74.75,21.9112262910363
2021-03-04,20:40:00,24.47,85.74,24,73.3927211908037,74.63,21.9242255300102
2021-03-04,20:50:00,24.36,86.44,23.5,72.9018315182316,74.52,21.9495319950877
2021-03-04,21:00:00,24.32,86.64,23.5,72.9013263436108,74.47,21.9481287322522
2021-03-04,21:10:00,24.18,87.18,23.5,72.8884592882607,74.29,21.9123869118352
2021-03-04,21:20:00,24.05,87.73,23.5,72.8795317927726,74.13,21.8875883132571
2021-03-04,21:30:00,24.01,87.94,23,72.3794645847464,74.08,21.8874016242957
2021-03-04,21:40:00,23.85,88.46,23,72.3575241181091,73.86,21.8264558836365
2021-03-04,21:50:00,23.66,89.14,23,72.3352635460614,73.59,21.7646209612817
2021-03-04,22:00:00,23.49,89.34,22.5,71.7881225668186,73.32,21.6336737967182
2021-03-04,22:10:00,23.38,90.26,22.5,71.8093768558375,73.22,21.6927134884374
2021-03-04,22:20:00,23.2,90.86,22.5,71.7843819314577,72.96,21.623283142938
2021-03-04,22:30:00,23.12,91.64,22,71.3062392790645,72.9,21.6839979974014
2021-03-04,22:40:00,23,92.01,22,71.2872201064252,72.73,21.6311669622922
2021-03-04,22:50:00,22.99,92.4,22,71.3085628673349,72.74,21.6904524092637
2021-03-04,23:00:00,23.02,92.14,22,71.3026602684601,72.78,21.6740563012779
2021-03-04,23:10:00,22.99,92.35,22,71.3053749690334,72.74,21.681597136204
2021-03-04,23:20:00,22.79,92.85,22,71.2658447573105,72.43,21.571790992529
2021-03-04,23:30:00,22.68,93.37,21.5,70.7594551885025,72.29,21.5540421902847
2021-03-04,23:40:00,22.62,93.87,21.5,70.7694578281589,72.21,21.5818273004414
2021-03-04,23:50:00,22.57,94.01,21.5,70.7603662465271,72.15,21.5565729070197
2021-03-05,00:00:01,22.75,94.14,21.5,70.8328150153385,72.45,21.7578194870513
2021-03-05,00:10:00,22.72,93.55,22,71.285070044231,72.37,21.6251945673083
2021-03-05,00:20:00,22.63,93.91,21.5,70.7755371918144,72.24,21.5987144217068
2021-03-05,00:30:00,22.51,94.72,21.5,70.7832017958797,72.1,21.6200049885546
2021-03-05,00:40:00,22.39,95.14,21.5,70.7663191383683,71.92,21.5731087176898
2021-03-05,00:50:00,22.26,95.59,21,70.2475555391767,71.73,21.5209876088241
2021-03-05,01:00:00,22.17,96.13,21,70.2484612206228,71.6,21.5235033906188
2021-03-05,01:10:00,22.19,97.7,21,70.3510317361281,71.76,21.8084214892448
2021-03-05,01:20:00,21.96,96.75,21,70.2110018519717,71.29,21.4194495888103
2021-03-05,01:30:00,22.29,97.49,21,70.3742355820005,71.94,21.8728766166682
2021-03-05,01:40:00,22.64,96.62,21.5,70.9468599232572,72.47,22.0746108979365
2021-03-05,01:50:00,22.49,95.41,21.5,70.81878974517,72.11,21.7188604032499
2021-03-05,02:00:00,22.29,96.32,21.5,70.8030777767606,71.84,21.6752160465571
2021-03-05,02:10:00,22.38,97.55,21,70.4101651387997,72.09,21.9726809411102
2021-03-05,02:20:00,22.28,97.43,21,70.3670163004021,71.91,21.8528230566726
2021-03-05,02:30:00,22.05,98.01,21,70.3194359620153,71.54,21.7206554500426
2021-03-05,02:40:00,22.03,100.37,20.5,69.9526130077104,71.68,22.0905916880844
2021-03-05,02:50:00,21.96,98.9,20.5,69.8403647071617,71.45,21.7787908532268
2021-03-05,03:00:00,21.79,100.61,20.5,69.880259306741,71.27,21.8896091853918
2021-03-05,03:10:00,22.05,100.83,20.5,69.9868412186302,71.75,22.1856700517505
2021-03-05,03:20:00,21.92,99.83,20.5,69.8811624232661,71.44,21.8921178424058
2021-03-05,03:30:00,21.98,101.18,20.5,69.9820947629371,71.66,22.172485452603
2021-03-05,03:40:00,21.64,100.7,20.5,69.8314872925542,71,21.754131368206
2021-03-05,03:50:00,21.57,101.05,20.5,69.8267046006346,70.89,21.7408461128739
2021-03-05,04:00:00,21.63,100.9,20.5,69.839576552486,71,21.7766015346834
2021-03-05,04:10:00,21.73,101.22,21,70.3942961752139,71.19,21.9286004867052
2021-03-05,04:20:00,21.77,101.46,21,70.4226978763412,71.29,22.0074941009479
2021-03-05,04:30:00,21.84,101.3,21,70.4386213382876,71.41,22.0517259396878
2021-03-05,04:40:00,21.82,101.44,21,70.4395658404057,71.39,22.0543495566825
2021-03-05,04:50:00,21.79,101.03,21,70.4048387335619,71.3,21.9578853710052
2021-03-05,05:00:00,21.67,101.77,21,70.4046344605421,71.14,21.9573179459502
2021-03-05,05:10:00,21.74,102.41,20.5,69.9669210327431,71.3,22.1303362020642
2021-03-05,05:20:00,21.64,102.59,20.5,69.9411856471773,71.14,22.0588490199369
2021-03-05,05:30:00,21.62,103.09,20.5,69.9626828824018,71.13,22.1185635622271
2021-03-05,05:40:00,21.5,102.52,20.5,69.8865991216069,70.88,21.9072197822413
2021-03-05,05:50:00,21.72,102.35,21,70.4562372067106,71.26,22.1006589075296
2021-03-05,06:00:00,22.38,101.96,21.5,71.1718588140706,72.44,22.6996078168628
2021-03-05,06:10:00,22.99,99.81,22.5,72.2650897536806,73.37,22.9585826491128
2021-03-05,06:20:00,23.62,97.38,23.5,73.3448026775906,74.29,23.1800074377517
2021-03-05,06:30:00,23.98,95.17,24,73.8370683540093,74.71,23.1585232055813
2021-03-05,06:40:00,24.21,93.3,24.5,74.3011205641207,74.94,23.0586682336687
2021-03-05,06:50:00,24.8,90.55,25,74.8332034232905,75.68,23.147787286918
2021-03-05,07:00:00,26.97,83.06,27,77.0851179541997,78.45,23.847549872777
2021-03-05,07:10:00,28.4,75.12,29,78.9840637236509,79.68,23.5668436768081
2021-03-05,07:20:00,28.2,74.92,29.5,79.3987042341692,79.35,23.3297339838034
2021-03-05,07:30:00,29.23,71.35,30.5,80.4638642574653,80.43,23.5107340485146
2021-03-05,07:40:00,29.43,69.64,31.5,81.3880318471999,80.46,23.3000884644443
2021-03-05,07:50:00,30.26,66.85,32.5,82.4289288345469,81.28,23.4136912070748
2021-03-05,08:00:00,32.16,59.15,34,83.844493147291,82.73,23.1791476313638
2021-03-05,08:10:00,30.33,64.66,32.5,82.2544496595588,81.03,22.9290268321078
2021-03-05,08:20:00,30.81,63.41,32.5,82.3017013791805,81.53,23.0602816088347
2021-03-05,08:30:00,32.19,59.9,34.5,84.4297228451913,82.9,23.4158967921981
2021-03-05,08:40:00,31.72,60.85,35,84.8648020101991,82.4,23.235561139442
2021-03-05,08:50:00,31.56,61.34,34.5,84.358464831984,82.26,23.2179578666222
2021-03-05,09:00:00,32.96,56.29,37.5,87.3180380660886,83.31,23.1056612946907
2021-03-05,09:10:00,34.37,52.76,39.5,89.4021768655295,84.55,23.3393801820263
2021-03-05,09:20:00,34.7,50.21,40.5,90.2165234669925,84.48,22.8236762972015
2021-03-05,09:30:00,35.55,44.47,42.5,91.7769287505337,84.39,21.6025798625937
2021-03-05,09:40:00,37.14,42.01,41,90.4559028674095,85.82,22.0997301872487
2021-03-05,09:50:00,35.15,45.2,39,88.2426482156731,84.04,21.5073561546474
2021-03-05,10:00:00,34.54,46.07,38,87.1558354380633,83.45,21.2662095501757
2021-03-05,10:10:00,36.1,41.72,40.5,89.5799322374679,84.48,21.0553673262998
2021-03-05,10:20:00,36.36,41.2,41,90.0901193059343,84.68,21.0836647387064
2021-03-05,10:30:00,36.32,40.23,41,89.9378089811517,84.44,20.6605805031993
2021-03-05,10:40:00,36.47,40.55,39.5,88.5322945024005,84.69,20.9230402844459
2021-03-05,10:50:00,36.59,39.43,42.5,91.406958923332,84.58,20.5748858981446
2021-03-05,11:00:00,38.75,35.11,44,92.9150281910997,86.13,20.5973005308325
2021-03-05,11:10:00,36.71,37.31,42,90.6234178040362,84.26,19.7872716778782
2021-03-05,11:20:00,36.71,37.49,40,88.6513668173181,84.3,19.8649078258837
2021-03-05,11:30:00,38.89,32.78,43.5,92.0593530748492,85.73,19.6093140968033
2021-03-05,11:40:00,40.45,29.68,46.5,94.9682084524848,86.71,19.3561345902357
2021-03-05,11:50:00,39.72,30.78,46,94.4530613386964,86.18,19.3140592741566
2021-03-05,12:00:00,37.72,33.73,43,91.3583303125876,84.62,19.0509175349655
2021-03-05,12:10:00,40.12,28.34,45,93.1004207504513,86,18.3345020845869
2021-03-05,12:20:00,42.22,25.79,45.5,93.6985801344474,87.59,18.6071670401316
2021-03-05,12:30:00,40.86,27.67,47.5,95.6895313839564,86.63,18.5820316221012
2021-03-05,12:40:00,37.05,33.12,44.5,92.5433346584878,83.73,18.1759296069107
2021-03-05,12:50:00,39.92,29.4,42.5,90.7500966439016,86.05,18.7502684552823
2021-03-05,13:00:00,41.67,26.21,44.5,92.6246814117112,87.12,18.401892810309
2021-03-05,13:10:00,43.03,24.07,48,96.0463489032136,87.96,18.1843025089266
2021-03-05,13:20:00,37.71,33.02,43,91.2325455045748,84.45,18.7015152904855
2021-03-05,13:30:00,39.62,29.46,44,92.1693659177338,85.73,18.5260164381495
2021-03-05,13:40:00,42.32,24.83,44,92.0109783554385,87.43,18.0860509873292
2021-03-05,13:50:00,40.87,28.1,46,94.281383464946,86.76,18.8371762915168
2021-03-05,14:00:00,38.82,31.83,43.5,91.8673636642546,85.43,19.0760101784849
2021-03-05,14:10:00,42,27.08,44.5,92.9132033330527,87.7,19.2033425918129
2021-03-05,14:20:00,41.3,27.26,43,91.2379908765979,87,18.7166413238832
2021-03-05,14:30:00,39.39,31.09,44,92.4086586302015,85.89,19.1907184172263
2021-03-05,14:40:00,37.58,33.76,40,88.3195364807051,84.47,18.9431568908476
2021-03-05,14:50:00,39.72,30.75,41,89.4474209422812,86.17,19.2983915063365
2021-03-05,15:00:00,36.23,37.93,39.5,88.066343479757,83.82,19.6287318882139
2021-03-05,15:10:00,38.98,32.79,39.5,88.0892418928934,85.84,19.6923385913705
2021-03-05,15:20:00,38.98,33.38,41,89.6928110296327,85.99,19.9800306378686
2021-03-05,15:30:00,37.37,37.16,38.5,87.309626287952,85.01,20.3045174665333
2021-03-05,15:40:00,35.78,39.61,38.5,87.1742236782229,83.64,19.9283991061749
2021-03-05,15:50:00,36.01,39.91,36.5,85.2918127276779,83.99,20.2550353546608
2021-03-05,16:00:00,36.13,39.16,37.5,86.2197822957469,83.97,20.0549508215192
2021-03-05,16:10:00,36.84,37.58,38,86.7066418021152,84.47,20.01844945032
2021-03-05,16:20:00,36.54,38.73,37.5,86.2864977447311,84.37,20.240271513142
2021-03-05,16:30:00,34.45,42.93,37,85.7140724396093,82.7,20.0390901100258
2021-03-05,16:40:00,32.75,47.22,36,84.7146076473635,81.39,20.0405767982319
2021-03-05,16:50:00,31.69,50.91,34,82.8037680981791,80.66,20.2882447171641
2021-03-05,17:00:00,31.24,51.98,31.5,80.2759119402311,80.25,20.210866500642
2021-03-05,17:10:00,30.62,53.95,30.5,79.2864886093034,79.74,20.2402461369539
2021-03-05,17:20:00,29.96,55.58,30,78.7394623656391,79.11,20.1096176823307
2021-03-05,17:30:00,29.56,56.48,29.5,78.1989704251432,78.69,19.9971400698424
2021-03-05,17:40:00,29.08,58.12,28.5,77.2042345100259,78.28,20.0117625278498
2021-03-05,17:50:00,28.63,60.57,28,76.7928000418726,78,20.2577778940905
2021-03-05,18:00:00,28.14,63.04,27.5,76.3597268754329,77.64,20.4436857650915
2021-03-05,18:10:00,27.79,64.56,27.5,76.3796379695048,77.33,20.4989943597355
2021-03-05,18:20:00,27.49,66.1,27,75.9148727604877,77.1,20.5968687791325
2021-03-05,18:30:00,27.22,67.31,26.5,75.4284338856954,76.86,20.634538571376
2021-03-05,18:40:00,26.98,69.07,26.5,75.4969858354233,76.73,20.8249606539535
2021-03-05,18:50:00,26.73,70.51,26,75.0317131140869,76.53,20.9214253169082
2021-03-05,19:00:00,26.54,71.49,26,75.0470092462585,76.36,20.9639145729403
2021-03-05,19:10:00,26.34,73.53,25.5,74.6428097985785,76.29,21.2300272182737
2021-03-05,19:20:00,26.17,75.37,25.5,74.7290168233606,76.24,21.4694911760017
2021-03-05,19:30:00,25.97,76.95,25.5,74.7814762733728,76.12,21.6152118704801
2021-03-05,19:40:00,25.79,78.53,25,74.3383913658641,76.01,21.7733093496226
2021-03-05,19:50:00,25.64,79.41,25,74.3516405949899,75.87,21.8101127638607
2021-03-05,20:00:00,25.47,80.43,25,74.3673774615732,75.71,21.8538262821478
2021-03-05,20:10:00,25.32,81.24,24.5,73.8738852062508,75.56,21.8719033506966
2021-03-05,20:20:00,25.21,82.26,24.5,73.9088829343257,75.49,21.9691192620158
2021-03-05,20:30:00,25.09,83,24.5,73.9195612153938,75.38,21.9987811538718
2021-03-05,20:40:00,24.94,83.82,24.5,73.9248080729457,75.22,22.0133557581826
2021-03-05,20:50:00,24.87,84.6,24,73.4548470374878,75.17,22.0967973263551
2021-03-05,21:00:00,24.75,85.38,24,73.4667400198521,75.06,22.1298333884779
2021-03-05,21:10:00,24.62,86.1,24,73.4704536340314,74.92,22.1401489834205
2021-03-05,21:20:00,24.55,86.61,24,73.4806159405299,74.85,22.1683776125829
2021-03-05,21:30:00,24.4,87.37,23.5,72.9791868353988,74.67,22.1644078761079
2021-03-05,21:40:00,24.27,87.7,23.5,72.9554333478414,74.49,22.0984259662262
2021-03-05,21:50:00,24.18,88.11,23.5,72.9511028298092,74.38,22.08639674947
2021-03-05,22:00:00,24.09,88.83,23.5,72.9672778673404,74.29,22.1313274092788
2021-03-05,22:10:00,24.02,88.99,23,72.4530761922384,74.2,22.0918783117733
2021-03-05,22:20:00,24.03,89.4,23,72.4837900087128,74.25,22.1771944686468
2021-03-05,22:30:00,23.97,89.79,23,72.4882165005719,74.18,22.1894902793662
2021-03-05,22:40:00,23.86,90.43,23,72.4911170657552,74.06,22.1975474048755
2021-03-05,22:50:00,23.79,90.77,23,72.4884114981739,73.96,22.1900319393719
2021-03-05,23:00:00,23.65,90.6,23,72.4275438582469,73.71,22.020955161797
2021-03-05,23:10:00,23.5,91.05,22.5,71.9034322887975,73.49,21.9539785799929
2021-03-05,23:20:00,23.43,92.14,22.5,71.948769549679,73.48,22.079915415775
2021-03-05,23:30:00,23.43,92.33,22.5,71.9609396371588,73.49,22.11372121433
2021-03-05,23:40:00,23.41,92.71,22.5,71.978081452381,73.49,22.1613373677251
2021-03-05,23:50:00,23.38,92.5,22.5,71.9539833905563,73.42,22.094398307101
